ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.8,high_strength,SPY,10,6,0.003846166168773646,0.004563379952600417,-0.0007172137838267712,0.6666666666666666,0.6129289704708699
50,0.8,high_strength,SPY,20,6,-0.018209942973140453,0.009077541319547954,-0.02728748429268841,0.16666666666666666,0.6556717618664522
50,0.8,high_strength,SPY,60,5,-0.0005445280792974128,0.026297605592742093,-0.026842133672039505,0.6,0.71843853820598
50,0.8,high_strength,QQQ,5,6,0.011320840254430716,0.0027326439476839334,0.008588196306746784,0.6666666666666666,0.5834658187599364
50,0.8,high_strength,QQQ,10,6,0.004626507159279221,0.005805878958332658,-0.0011793717990534365,0.3333333333333333,0.5945730247406225
50,0.8,high_strength,QQQ,20,6,-0.03500389751032007,0.01176696612007097,-0.04677086363039104,0.16666666666666666,0.6395816572807723
50,0.8,high_strength,QQQ,60,5,-0.001535347909536844,0.03402746582302554,-0.035562813732562384,0.6,0.6760797342192691
50,0.8,high_strength,SOXX,5,5,0.01271111945885497,0.004987828551963442,0.007723290906891528,0.6,0.5595523581135092
50,0.8,high_strength,SOXX,10,5,0.026323863491839062,0.010569850857768575,0.01575401263407049,0.6,0.5698234349919743
50,0.8,high_strength,SOXX,20,5,-0.02562389071415272,0.021260845868549795,-0.046884736582702514,0.4,0.5922330097087378
50,0.8,high_strength,SOXX,60,4,0.01574829761988014,0.05725846979170195,-0.04151017217182181,0.5,0.6357560568086884
