ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.05,low_recovery,XLK,20,6,0.03189771071153471,0.016531354423157365,0.015366356288377344,0.8333333333333334,0.6312056737588653
50,0.05,low_recovery,XLK,60,5,0.036382252778237346,0.051703716164738,-0.015321463386500651,0.4,0.7025316455696202
50,0.1,low_recovery,SPY,5,8,0.006977610220419178,0.002391993034284227,0.004585617186134951,0.5,0.593
50,0.1,low_recovery,SPY,10,8,-0.008381354223585144,0.005359317875847877,-0.01374067209943302,0.25,0.6271356783919598
50,0.1,low_recovery,SPY,20,7,0.0006484294702620812,0.010894029464263063,-0.010245599994000982,0.5714285714285714,0.6693711967545639
50,0.1,low_recovery,SPY,60,5,0.028916397340279443,0.03548875631349833,-0.006572358973218884,0.8,0.7710970464135021
50,0.1,low_recovery,QQQ,5,8,0.006363164798092846,0.003341158042665939,0.0030220067554269075,0.5,0.597
50,0.1,low_recovery,QQQ,10,8,-0.008693724246241166,0.0073920341181302135,-0.01608575836437138,0.375,0.6120603015075377
50,0.1,low_recovery,QQQ,20,7,0.0014211368023470275,0.015027402970158508,-0.01360626616781148,0.42857142857142855,0.6622718052738337
50,0.1,low_recovery,QQQ,60,5,0.023259907437099225,0.04869318868348106,-0.025433281246381837,0.6,0.7215189873417721
50,0.1,low_recovery,SOXX,5,8,-0.014257126466760334,0.006441506015452125,-0.02069863248221246,0.25,0.572
